No,Benchmark,InputData,ID,Kernel,DRAM Frequency,SM Frequency,Elapsed Cycles,Memory [%],SOL DRAM,Duration,SOL L1/TEX Cache,SOL L2 Cache,SM Active Cycles,SM [%],Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Driver Shared Memory Per Block,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Theoretical Active Warps per SM,Theoretical Occupancy,Achieved Occupancy,Achieved Active Warps Per SM
5607,lud,8192,72,lud_diagonal,807158119.66,1206619480.06,18074,0.1,0.01,14976,9.39,0.05,187.95,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5608,lud,8192,73,lud_perimeter,499060150.38,736215538.85,9427,22.28,15.28,12768,32.74,11.2,6398.6,17.9,32,486,81,65536,0,0,3072,15552,0.3,32,20,32,64,20,31.25,8.31,5.32
5609,lud,8192,74,lud_internal,873993298.45,1300386361.52,1416973,65.3,49.47,1088704,65.63,35.46,1408617.75,50.05,256,236196,30,16384,0,0,2048,60466176,369.06,32,8,48,8,64,100.0,92.25,59.04
5610,lud,8192,75,lud_diagonal,801906779.66,1201580155.37,18154,0.1,0.01,15104,9.44,0.05,186.88,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5611,lud,8192,76,lud_perimeter,493842364.53,729769601.81,9511,21.98,15.14,12992,35.31,11.07,5901.95,17.71,32,485,81,65536,0,0,3072,15520,0.3,32,20,32,64,20,31.25,8.12,5.2
5612,lud,8192,77,lud_internal,873650920.03,1299559951.74,1411632,65.29,49.44,1085184,65.57,35.46,1404272.91,50.04,256,235225,30,16384,0,0,2048,60217600,367.54,32,8,48,8,64,100.0,92.3,59.07
5613,lud,8192,78,lud_diagonal,811965811.97,1214164886.04,18191,0.1,0.01,14976,9.35,0.05,188.85,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5614,lud,8192,79,lud_perimeter,490123456.79,724987139.92,9427,22.2,15.27,12960,35.44,11.12,5884.55,17.84,32,484,81,65536,0,0,3072,15488,0.3,32,20,32,64,20,31.25,8.09,5.18
5615,lud,8192,80,lud_internal,874825091.55,1301534573.57,1400053,65.55,49.64,1074848,65.51,35.33,1399628.51,50.24,256,234256,30,16384,0,0,2048,59969536,366.02,32,8,48,8,64,100.0,92.3,59.07
5616,lud,8192,81,lud_diagonal,801268498.94,1197322057.79,18131,0.1,0.01,15136,9.36,0.05,188.49,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5617,lud,8192,82,lud_perimeter,506297229.22,744791666.67,9496,21.93,15.04,12704,35.4,11.03,5861.01,17.68,32,483,81,65536,0,0,3072,15456,0.3,32,20,32,64,20,31.25,8.11,5.19
5618,lud,8192,83,lud_internal,874187731.01,1300551790.22,1397576,65.38,49.53,1073536,65.44,35.22,1394853.29,50.13,256,233289,30,16384,0,0,2048,59721984,364.51,32,8,48,8,64,100.0,92.29,59.07
5619,lud,8192,84,lud_diagonal,805201698.51,1202251415.43,18125,0.1,0.01,15072,9.36,0.05,188.61,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5620,lud,8192,85,lud_perimeter,494150246.31,729628489.33,9508,21.88,15.03,12992,35.39,10.98,5859.55,17.61,32,482,81,65536,0,0,3072,15424,0.3,32,20,32,64,20,31.25,8.11,5.19
5621,lud,8192,86,lud_internal,877938789.01,1306365465.85,1391666,65.4,49.54,1064384,65.53,35.16,1387699.94,50.13,256,232324,30,16384,0,0,2048,59474944,363.01,32,8,48,8,64,100.0,92.29,59.07
5622,lud,8192,87,lud_diagonal,807692307.69,1208544782.76,18103,0.1,0.01,14976,9.33,0.05,189.04,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5623,lud,8192,88,lud_perimeter,508728179.55,752883416.46,9693,21.39,14.76,12832,35.26,10.77,5859.75,17.24,32,481,81,65536,0,0,3072,15392,0.3,32,20,32,64,20,31.25,8.07,5.17
5624,lud,8192,89,lud_internal,877246953.79,1305010468.19,1385918,65.39,49.53,1060992,65.48,35.36,1382621.73,50.13,256,231361,30,16384,0,0,2048,59228416,361.5,32,8,48,8,64,100.0,92.29,59.06
5625,lud,8192,90,lud_diagonal,802127659.57,1199224290.78,18041,0.1,0.01,15040,9.35,0.05,188.85,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5626,lud,8192,91,lud_perimeter,497487437.19,734492776.38,9377,22.12,15.17,12736,35.37,11.09,5850.57,17.77,32,480,81,65536,0,0,3072,15360,0.3,32,20,32,64,20,31.25,8.04,5.14
5627,lud,8192,92,lud_internal,876891292.46,1304530208.78,1375261,65.63,49.7,1053248,65.92,35.47,1367904.5,50.31,256,230400,30,16384,0,0,2048,58982400,360.0,32,8,48,8,64,100.0,92.26,59.04
5628,lud,8192,93,lud_diagonal,803191489.36,1201717641.84,18079,0.1,0.01,15040,9.38,0.05,187.95,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5629,lud,8192,94,lud_perimeter,494047619.05,730472013.37,9355,22.06,15.21,12768,34.19,11.11,6017.57,17.78,32,479,81,65536,0,0,3072,15328,0.3,32,20,32,64,20,31.25,8.06,5.16
5630,lud,8192,95,lud_internal,879803000.73,1308506711.49,1374635,65.38,49.52,1049344,65.83,35.19,1363637.5,50.13,256,229441,30,16384,0,0,2048,58736896,358.5,32,8,48,8,64,100.0,92.25,59.04
5631,lud,8192,96,lud_diagonal,820245726.5,1225616542.02,18361,0.1,0.01,14976,9.34,0.05,188.9,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5632,lud,8192,97,lud_perimeter,501590330.79,742154368.11,9365,22.06,15.18,12576,35.0,11.08,5883.15,17.73,32,478,81,65536,0,0,3072,15296,0.3,32,20,32,64,20,31.25,7.98,5.1
5633,lud,8192,98,lud_internal,874193352.0,1300688187.43,1368586,65.39,49.54,1051264,65.19,35.38,1371544.21,50.13,256,228484,30,16384,0,0,2048,58491904,357.01,32,8,48,8,64,100.0,92.33,59.09
5634,lud,8192,99,lud_diagonal,813034188.03,1217358885.33,18235,0.1,0.01,14976,9.29,0.05,189.76,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5635,lud,8448,0,lud_diagonal,791404612.16,1181232529.7,18037,0.1,0.01,15264,9.43,0.05,187.11,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5636,lud,8448,1,lud_perimeter,529645476.77,781084453.95,10254,22.23,15.24,13088,35.6,11.11,6383.45,17.82,32,526,81,65536,0,0,3072,16832,0.33,32,20,32,64,20,31.25,8.82,5.65
5637,lud,8448,2,lud_internal,882671341.56,1312819239.35,1642925,65.97,49.99,1250368,66.53,34.8,1627732.74,50.57,256,276676,30,16384,0,0,2048,70829056,432.31,32,8,48,8,64,100.0,91.9,58.81
5638,lud,8448,3,lud_diagonal,801906779.66,1199715307.2,18125,0.1,0.01,15104,9.27,0.05,190.29,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5639,lud,8448,4,lud_perimeter,527160493.83,777211934.16,10106,22.44,15.44,12960,35.7,11.22,6330.24,18.05,32,525,81,65536,0,0,3072,16800,0.33,32,20,32,64,20,31.25,8.86,5.67
5640,lud,8448,5,lud_internal,876460489.9,1303815796.78,1629811,66.28,50.21,1248896,66.65,35.22,1619083.74,50.78,256,275625,30,16384,0,0,2048,70560000,430.66,32,8,48,8,64,100.0,91.89,58.81
5641,lud,8448,6,lud_diagonal,807590233.55,1206829440.91,18193,0.1,0.01,15072,9.22,0.05,191.38,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5642,lud,8448,7,lud_perimeter,519323671.5,764555656.2,10163,22.33,15.29,13248,35.5,11.14,6371.44,17.91,32,524,81,65536,0,0,3072,16768,0.33,32,20,32,64,20,31.25,8.84,5.66
5643,lud,8448,8,lud_internal,875635968.86,1302453913.67,1623358,66.27,50.21,1245344,66.5,35.15,1616229.99,50.79,256,274576,30,16384,0,0,2048,70291456,429.02,32,8,48,8,64,100.0,91.88,58.8
5644,lud,8448,9,lud_diagonal,779503105.59,1165351104.21,18017,0.1,0.01,15456,9.34,0.05,188.78,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5645,lud,8448,10,lud_perimeter,547957920.79,808232776.4,10484,21.56,14.83,12928,35.43,10.77,6357.85,17.33,32,523,81,65536,0,0,3072,16736,0.33,32,20,32,64,20,31.25,8.78,5.62
5646,lud,8448,11,lud_internal,877614712.03,1305146055.26,1620703,66.14,50.09,1240672,66.18,34.99,1618127.18,50.68,256,273529,30,16384,0,0,2048,70023424,427.39,32,8,48,8,64,100.0,91.91,58.82
5647,lud,8448,12,lud_diagonal,806623931.62,1203915153.13,18035,0.1,0.01,14976,9.34,0.05,188.89,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5648,lud,8448,13,lud_perimeter,516990291.26,761238369.74,10068,22.45,15.38,13184,35.43,11.22,6359.79,18.01,32,522,81,65536,0,0,3072,16704,0.33,32,20,32,64,20,31.25,8.81,5.64
5649,lud,8448,14,lud_internal,876594643.55,1304150493.81,1614000,66.14,50.12,1236640,66.41,35.16,1606235.51,50.69,256,272484,30,16384,0,0,2048,69755904,425.76,32,8,48,8,64,100.0,91.89,58.81
5650,lud,8448,15,lud_diagonal,804439746.3,1203763653.98,18223,0.1,0.01,15136,9.43,0.05,187.1,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5651,lud,8448,16,lud_perimeter,535000000.0,788098958.33,10119,22.26,15.3,12800,35.54,11.14,6317.32,17.88,32,521,81,65536,0,0,3072,16672,0.33,32,20,32,64,20,31.25,8.76,5.61
5652,lud,8448,17,lud_internal,874509523.69,1301037958.32,1603429,66.32,50.26,1231456,66.29,35.27,1602853.99,50.83,256,271441,30,16384,0,0,2048,69488896,424.13,32,8,48,8,64,100.0,91.87,58.8
5653,lud,8448,18,lud_diagonal,803609341.83,1203191348.2,18141,0.1,0.01,15072,9.39,0.05,187.97,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5654,lud,8448,19,lud_perimeter,538461538.46,796913771.71,10309,21.86,15.04,12896,34.65,10.9,6482.75,17.52,32,520,81,65536,0,0,3072,16640,0.33,32,20,32,64,20,31.25,8.76,5.61
5655,lud,8448,20,lud_internal,877755171.24,1305943426.06,1603309,66.08,50.07,1226784,66.31,35.14,1596589.5,50.63,256,270400,30,16384,0,0,2048,69222400,422.5,32,8,48,8,64,100.0,91.89,58.81
5656,lud,8448,21,lud_diagonal,792452830.19,1185829402.52,18108,0.1,0.01,15264,9.32,0.05,189.2,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5657,lud,8448,22,lud_perimeter,537878787.88,794178766.84,10092,22.21,15.29,12672,35.26,11.12,6339.66,17.86,32,519,81,65536,0,0,3072,16608,0.32,32,20,32,64,20,31.25,8.73,5.59
5658,lud,8448,23,lud_internal,880089624.49,1308906297.7,1601987,65.87,49.9,1222880,66.32,34.83,1589611.06,50.49,256,269361,30,16384,0,0,2048,68956416,420.88,32,8,48,8,64,100.0,91.87,58.8
5659,lud,8448,24,lud_diagonal,806144067.8,1205033986.58,18208,0.1,0.01,15104,9.42,0.05,187.34,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5660,lud,8448,25,lud_perimeter,525485436.89,776307139.97,10272,21.83,15.02,13184,35.04,10.93,6375.94,17.52,32,518,81,65536,0,0,3072,16576,0.32,32,20,32,64,20,31.25,8.78,5.62
5661,lud,8448,26,lud_internal,877875454.02,1305892871.24,1589049,66.14,50.12,1215808,65.98,35.03,1591560.05,50.7,256,268324,30,16384,0,0,2048,68690944,419.26,32,8,48,8,64,100.0,91.91,58.82
5662,lud,8448,27,lud_diagonal,792985232.07,1186060566.1,17995,0.1,0.01,15168,9.39,0.05,187.91,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5663,lud,8448,28,lud_perimeter,516832917.71,762559746.47,9817,22.72,15.67,12832,35.21,11.37,6312.52,18.29,32,517,81,65536,0,0,3072,16544,0.32,32,20,32,64,20,31.25,8.7,5.57
5664,lud,8448,29,lud_internal,877817068.67,1306011368.33,1584965,66.07,50.07,1212608,66.36,35.27,1576651.46,50.63,256,267289,30,16384,0,0,2048,68425984,417.64,32,8,48,8,64,100.0,91.88,58.81
5665,lud,8448,30,lud_diagonal,798947368.42,1193750000.0,18148,0.1,0.01,15200,9.31,0.05,189.49,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5666,lud,8448,31,lud_perimeter,524937655.86,777353491.27,10006,22.33,15.38,12832,35.09,11.16,6348.44,17.91,32,516,81,65536,0,0,3072,16512,0.32,32,20,32,64,20,31.25,8.67,5.55
5667,lud,8448,32,lud_internal,878222195.73,1306496742.48,1579370,66.05,50.04,1207872,66.12,35.22,1576350.12,50.62,256,266256,30,16384,0,0,2048,68161536,416.02,32,8,48,8,64,100.0,91.9,58.81
5668,lud,8448,33,lud_diagonal,801470588.24,1197577468.49,18248,0.1,0.01,15232,9.38,0.05,187.96,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5669,lud,8448,34,lud_perimeter,520573566.08,766378325.02,9865,22.55,15.47,12832,35.05,11.29,6328.43,18.13,32,515,81,65536,0,0,3072,16480,0.32,32,20,32,64,20,31.25,8.72,5.58
5670,lud,8448,35,lud_internal,876665159.94,1304232641.57,1570811,66.13,50.12,1203488,66.31,35.03,1565311.18,50.69,256,265225,30,16384,0,0,2048,67897600,414.41,32,8,48,8,64,100.0,91.91,58.82
5671,lud,8448,36,lud_diagonal,809421841.54,1210563882.94,18095,0.1,0.01,14944,9.34,0.05,188.91,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5672,lud,8448,37,lud_perimeter,527431421.45,777067747.3,10000,22.24,15.26,12832,35.29,11.1,6283.8,17.85,32,514,81,65536,0,0,3072,16448,0.32,32,20,32,64,20,31.25,8.65,5.54
5673,lud,8448,38,lud_internal,874840238.58,1301457739.78,1565413,66.11,50.1,1201792,66.16,35.02,1563043.43,50.68,256,264196,30,16384,0,0,2048,67634176,412.81,32,8,48,8,64,100.0,91.92,58.83
5674,lud,8448,39,lud_diagonal,808102345.42,1210199004.98,18169,0.1,0.01,15008,9.38,0.05,187.95,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5675,lud,8448,40,lud_perimeter,571428571.43,844374468.54,10622,20.83,14.38,12544,35.27,10.44,6254.46,16.77,32,513,81,65536,0,0,3072,16416,0.32,32,20,32,64,20,31.25,8.66,5.54
5676,lud,8448,41,lud_internal,876306433.94,1303754661.06,1562067,65.99,50.01,1197152,66.1,35.03,1558334.15,50.58,256,263169,30,16384,0,0,2048,67371264,411.2,32,8,48,8,64,100.0,91.92,58.83
5677,lud,8448,42,lud_diagonal,794926004.23,1189426973.22,18006,0.1,0.01,15136,9.44,0.05,186.99,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5678,lud,8448,43,lud_perimeter,530182926.83,781237296.75,10276,21.55,14.77,13120,34.41,10.76,6418.69,17.3,32,512,81,65536,0,0,3072,16384,0.32,32,20,32,64,20,31.25,8.64,5.53
5679,lud,8448,44,lud_internal,881933181.97,1312061185.67,1554646,66.04,50.05,1183872,66.2,34.91,1549652.07,50.63,256,262144,30,16384,0,0,2048,67108864,409.6,32,8,48,8,64,100.0,91.89,58.81
5680,lud,8448,45,lud_diagonal,804487179.49,1203158386.75,18024,0.1,0.01,14976,9.43,0.05,186.95,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5681,lud,8448,46,lud_perimeter,522613065.33,771134317.42,9851,22.41,15.41,12736,35.01,11.24,6286.41,18.02,32,511,81,65536,0,0,3072,16352,0.32,32,20,32,64,20,31.25,8.61,5.51
5682,lud,8448,47,lud_internal,873274307.7,1299288053.81,1546150,66.17,50.13,1189088,66.44,35.09,1538727.91,50.71,256,261121,30,16384,0,0,2048,66846976,408.0,32,8,48,8,64,100.0,91.88,58.8
5683,lud,8448,48,lud_diagonal,800424628.45,1197419055.2,18052,0.1,0.01,15072,9.37,0.05,188.45,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5684,lud,8448,49,lud_perimeter,519950124.69,768521404.82,9889,22.33,15.35,12832,34.81,11.15,6326.65,17.91,32,510,81,65536,0,0,3072,16320,0.32,32,20,32,64,20,31.25,8.66,5.54
5685,lud,8448,50,lud_internal,883653950.66,1314570653.55,1549485,65.8,49.83,1177728,66.28,34.94,1536882.89,50.4,256,260100,30,16384,0,0,2048,66585600,406.41,32,8,48,8,64,100.0,91.91,58.82
5686,lud,8448,51,lud_diagonal,794926004.23,1190043604.65,18018,0.1,0.01,15136,9.33,0.05,188.97,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5687,lud,8448,52,lud_perimeter,545226130.65,805551193.47,10281,21.33,14.74,12736,34.5,10.72,6341.59,17.18,32,509,81,65536,0,0,3072,16288,0.32,32,20,32,64,20,31.25,8.56,5.48
5688,lud,8448,53,lud_internal,875414424.7,1302253179.52,1534712,66.16,50.11,1177536,66.45,35.08,1526724.25,50.69,256,259081,30,16384,0,0,2048,66324736,404.81,32,8,48,8,64,100.0,91.86,58.79
5689,lud,8448,54,lud_diagonal,807569296.38,1207633706.47,18130,0.1,0.01,15008,9.31,0.05,189.49,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5690,lud,8448,55,lud_perimeter,530940594.06,785568791.25,10181,21.59,14.88,12928,35.04,10.77,6255.93,17.32,32,508,81,65536,0,0,3072,16256,0.32,32,20,32,64,20,31.25,8.57,5.48
5691,lud,8448,56,lud_internal,874339056.96,1300810847.64,1528521,66.15,50.11,1174080,66.25,35.27,1525000.0,50.69,256,258064,30,16384,0,0,2048,66064384,403.23,32,8,48,8,64,100.0,91.87,58.8
5692,lud,8448,57,lud_diagonal,790966386.55,1183112307.42,18026,0.1,0.01,15232,9.35,0.05,188.6,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5693,lud,8448,58,lud_perimeter,531250000.0,785039062.5,10085,21.69,14.98,12800,34.35,10.92,6345.76,17.47,32,507,81,65536,0,0,3072,16224,0.32,32,20,32,64,20,31.25,8.59,5.5
5694,lud,8448,59,lud_internal,877682873.41,1305644956.15,1527404,65.94,49.95,1168896,65.97,35.02,1525485.31,50.53,256,257049,30,16384,0,0,2048,65804544,401.64,32,8,48,8,64,100.0,91.91,58.82
5695,lud,8448,60,lud_diagonal,806144067.8,1205806408.9,18220,0.1,0.01,15104,9.32,0.05,189.44,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5696,lud,8448,61,lud_perimeter,517073170.73,762804878.05,10040,21.81,14.99,13120,35.02,10.9,6233.75,17.51,32,506,81,65536,0,0,3072,16192,0.32,32,20,32,64,20,31.25,8.51,5.45
5697,lud,8448,62,lud_internal,877919262.33,1305985402.54,1523997,65.83,49.86,1166048,66.18,35.16,1514896.38,50.44,256,256036,30,16384,0,0,2048,65545216,400.06,32,8,48,8,64,100.0,91.88,58.8
5698,lud,8448,63,lud_diagonal,791578947.37,1184331140.35,18007,0.1,0.01,15200,9.36,0.05,188.38,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5699,lud,8448,64,lud_perimeter,517326732.67,764722566.01,9917,21.95,15.17,12928,34.44,11.02,6299.69,17.69,32,505,81,65536,0,0,3072,16160,0.32,32,20,32,64,20,31.25,8.56,5.48
5700,lud,8448,65,lud_internal,874487013.52,1300887655.96,1512669,66.05,50.04,1161824,66.07,35.06,1510862.06,50.62,256,255025,30,16384,0,0,2048,65286400,398.48,32,8,48,8,64,100.0,91.88,58.8
5701,lud,8448,66,lud_diagonal,786610878.66,1178663267.09,18032,0.1,0.01,15296,9.45,0.05,186.86,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5702,lud,8448,67,lud_perimeter,525000000.0,773997395.83,9940,21.97,15.06,12800,34.51,10.96,6305.7,17.61,32,504,81,65536,0,0,3072,16128,0.32,32,20,32,64,20,31.25,8.53,5.46
5703,lud,8448,68,lud_internal,877108567.0,1304794944.74,1511215,65.87,49.89,1157184,66.3,34.94,1499886.94,50.47,256,254016,30,16384,0,0,2048,65028096,396.9,32,8,48,8,64,100.0,91.88,58.81
5704,lud,8448,69,lud_diagonal,795073375.26,1190415356.39,18175,0.1,0.01,15264,9.44,0.05,186.9,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5705,lud,8448,70,lud_perimeter,514705882.35,762522977.94,9981,21.76,15.05,13056,34.63,10.92,6254.76,17.49,32,503,81,65536,0,0,3072,16096,0.31,32,20,32,64,20,31.25,8.47,5.42
5706,lud,8448,71,lud_internal,874208421.29,1300643099.84,1499604,66.1,50.07,1152128,66.1,34.83,1498560.61,50.65,256,253009,30,16384,0,0,2048,64770304,395.33,32,8,48,8,64,100.0,91.89,58.81
5707,lud,8448,72,lud_diagonal,789915966.39,1182587097.34,18017,0.1,0.01,15232,9.39,0.05,187.99,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5708,lud,8448,73,lud_perimeter,554862842.89,820422901.08,10557,20.53,14.16,12832,32.32,10.27,6686.16,16.51,32,502,81,65536,0,0,3072,16064,0.31,32,20,32,64,20,31.25,8.6,5.5
5709,lud,8448,74,lud_internal,876992768.8,1304922999.79,1496767,65.95,49.97,1146144,66.1,35.02,1492130.85,50.55,256,252004,30,16384,0,0,2048,64513024,393.76,32,8,48,8,64,100.0,91.89,58.81
5710,lud,8448,75,lud_diagonal,797468354.43,1192433632.21,18092,0.1,0.01,15168,9.43,0.05,186.94,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5711,lud,8448,76,lud_perimeter,557544757.03,823223039.22,10330,20.91,14.42,12512,34.68,10.51,6210.34,16.84,32,501,81,65536,0,0,3072,16032,0.31,32,20,32,64,20,31.25,8.5,5.44
5712,lud,8448,77,lud_internal,870480084.56,1295067178.69,1491136,65.94,49.96,1150464,65.6,34.9,1497634.57,50.54,256,251001,30,16384,0,0,2048,64256256,392.19,32,8,48,8,64,100.0,91.94,58.84
5713,lud,8448,78,lud_diagonal,800000000.0,1196254432.62,17998,0.1,0.01,15040,9.36,0.05,188.53,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5714,lud,8448,79,lud_perimeter,507263922.52,749432506.05,9929,21.77,14.98,13216,34.17,10.91,6310.23,17.48,32,500,81,65536,0,0,3072,16000,0.31,32,20,32,64,20,31.25,8.49,5.44
5715,lud,8448,80,lud_internal,879343602.16,1308303208.54,1488027,65.82,49.87,1136384,66.14,34.86,1479545.18,50.45,256,250000,30,16384,0,0,2048,64000000,390.62,32,8,48,8,64,100.0,91.89,58.81
5716,lud,8448,81,lud_diagonal,803874734.61,1203202406.23,18138,0.1,0.01,15072,9.23,0.05,191.01,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5717,lud,8448,82,lud_perimeter,517326732.67,762775886.96,9889,21.76,14.99,12928,34.65,10.91,6192.29,17.52,32,499,81,65536,0,0,3072,15968,0.31,32,20,32,64,20,31.25,8.41,5.38
5718,lud,8448,83,lud_internal,878410472.45,1306839440.38,1480343,65.9,49.92,1131808,65.98,34.93,1477189.46,50.51,256,249001,30,16384,0,0,2048,63744256,389.06,32,8,48,8,64,100.0,91.93,58.83
5719,lud,8448,84,lud_diagonal,801972281.45,1200204335.47,18021,0.1,0.01,15008,9.36,0.05,188.54,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5720,lud,8448,85,lud_perimeter,531486146.1,786589525.61,10018,21.51,14.81,12704,34.65,10.75,6203.41,17.26,32,498,81,65536,0,0,3072,15936,0.31,32,20,32,64,20,31.25,8.4,5.38
5721,lud,8448,86,lud_internal,872366265.6,1297797925.02,1471598,66.01,50.01,1132992,66.15,35.08,1467259.95,50.6,256,248004,30,16384,0,0,2048,63489024,387.51,32,8,48,8,64,100.0,91.9,58.81
5722,lud,8448,87,lud_diagonal,799154334.04,1196452167.02,18115,0.1,0.01,15136,9.37,0.05,188.24,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5723,lud,8448,88,lud_perimeter,524062500.0,772864583.33,9919,21.61,14.89,12800,34.61,10.85,6177.9,17.4,32,497,81,65536,0,0,3072,15904,0.31,32,20,32,64,20,31.25,8.38,5.36
5724,lud,8448,89,lud_internal,875767918.09,1302989162.64,1467204,65.96,49.96,1125120,66.3,35.06,1458349.9,50.55,256,247009,30,16384,0,0,2048,63234304,385.95,32,8,48,8,64,100.0,91.89,58.81
5725,lud,8448,90,lud_diagonal,800000000.0,1196688596.49,18193,0.1,0.01,15200,9.32,0.05,189.38,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5726,lud,8448,91,lud_perimeter,522443890.27,770872298.42,9925,21.63,14.86,12832,34.41,10.84,6219.26,17.36,32,496,81,65536,0,0,3072,15872,0.31,32,20,32,64,20,31.25,8.37,5.36
5727,lud,8448,92,lud_internal,882657290.68,1312949176.5,1471220,65.54,49.62,1119456,65.9,34.63,1461817.51,50.22,256,246016,30,16384,0,0,2048,62980096,384.4,32,8,48,8,64,100.0,91.88,58.8
5728,lud,8448,93,lud_diagonal,805732484.08,1204208687.19,18156,0.1,0.01,15072,9.44,0.05,186.89,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5729,lud,8448,94,lud_perimeter,497566909.98,736554643.15,9722,22.0,15.2,13152,34.59,11.03,6160.19,17.69,32,495,81,65536,0,0,3072,15840,0.31,32,20,32,64,20,31.25,8.29,5.31
5730,lud,8448,95,lud_internal,876419192.06,1303786543.0,1456549,65.89,49.92,1116128,66.0,34.74,1452670.19,50.51,256,245025,30,16384,0,0,2048,62726400,382.85,32,8,48,8,64,100.0,91.91,58.83
5731,lud,8448,96,lud_diagonal,808760683.76,1210559116.81,18134,0.1,0.01,14976,9.21,0.05,191.57,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
5732,lud,8448,97,lud_perimeter,526315789.47,776629072.68,9949,21.49,14.77,12768,34.64,10.78,6150.35,17.25,32,494,81,65536,0,0,3072,15808,0.31,32,20,32,64,20,31.25,8.3,5.31
5733,lud,8448,98,lud_internal,876960868.82,1304381488.34,1454130,65.72,49.79,1113792,65.91,34.79,1448655.5,50.39,256,244036,30,16384,0,0,2048,62473216,381.31,32,8,48,8,64,100.0,91.89,58.81
